,top50_12m_ret
2020-02-28,-0.048454333337822744
2020-03-31,-0.10658395840195783
2020-04-30,0.1424090231026427
2020-05-29,0.07432118054555929
2020-06-30,0.057454137637712
2020-07-31,0.06617867739359375
2020-08-31,0.07365273361922339
2020-09-30,-0.046288125256987125
2020-10-30,-0.04379445761801188
2020-11-30,0.11716021289541505
2020-12-31,0.05773151813645097
2021-01-29,-0.012686170583611836
2021-02-26,-0.0032984345591735463
2021-03-31,-0.015975688454620485
2021-04-30,0.02858566709439038
2021-05-31,0.020188579489242613
2021-06-30,0.004796178685241691
2021-07-30,-0.01619862752151201
2021-08-31,0.028255919133615876
2021-09-30,-0.02360313912944052
2021-10-29,0.06552234455492488
2021-11-30,-0.06508001787604929
2021-12-31,0.04974545097907127
2022-01-31,-0.0031052151782674925
2022-02-28,0.02540093235905789
2022-03-31,0.05985517865832013
2022-04-29,-0.04187433524333794
2022-05-31,0.04630004462244009
2022-06-30,-0.13237502733355078
2022-07-29,0.05807757091663851
2022-08-31,0.036049861078212654
2022-09-30,-0.06661642888106882
2022-10-31,0.13679620809866275
2022-11-30,0.022144486578926547
2022-12-30,-0.046952194931260974
2023-01-31,0.02850221824709047
2023-02-28,-0.0347961308867442
2023-03-31,0.005183900074188706
2023-04-28,0.020724844645743448
2023-05-31,-0.04386100214697479
2023-06-30,0.07510763924599359
2023-07-31,0.022755017088058948
2023-08-31,-0.012061528347099622
2023-09-29,-0.022007935907270883
2023-10-31,-0.030496914411074404
2023-11-30,0.11782418650386974
2023-12-29,0.025474368692849192
2024-01-31,0.09190554854468261
2024-02-29,0.07359683259563124
2024-03-29,0.06609390280620578
2024-04-30,-0.03646339107659013
2024-05-31,0.04839662737955908
2024-06-28,0.02798224881142515
2024-07-31,-0.0007863926302672231
2024-08-30,0.030301482338205486
2024-09-30,0.04305518218091145
2024-10-31,0.013393444961841996
2024-11-29,0.07157329609212444
2024-12-31,0.007717917980344863
2025-01-31,0.058041475006451765
2025-02-28,-0.04924292434355314
2025-03-31,-0.09046204509113293
2025-04-30,0.025166877557416402
2025-05-30,0.05979492184230963
2025-06-30,0.06359425604831777
2025-07-31,0.02474177432523844
2025-08-29,0.0034137783145487418
2025-09-30,0.041351800554551094
